"Country Name","Country Code","Indicator Name","Indicator Code","1995","2000","2005","2010","2014",
"Europe & Central Asia","ECS","Natural capital per capita, agricultural land (constant 2014 US$)","NW.NCA.AGRI.PC","6855.07143694994","5973.20039927336","5498.87582315529","5331.31100950609","5728.80433360631",
"Europe & Central Asia","ECS","Natural capital per capita, agricultural land: cropland (constant 2014 US$)","NW.NCA.CROL.PC","3749.93035305922","3095.61791917703","2935.7455019211","2875.63127582648","3058.63953402219",
"Europe & Central Asia","ECS","Natural capital per capita, agricultural land: pastureland (constant 2014 US$)","NW.NCA.PASL.PC","3105.14108389073","2877.58248009633","2563.13032123418","2455.6797336796","2670.16479958411",
"Europe & Central Asia","ECS","Natural capital per capita, forests (constant 2014 US$)","NW.NCA.FORE.PC","2006.14542862255","2000.02833804644","1996.00365749921","1927.75870608416","1915.02889074235",
"Europe & Central Asia","ECS","Natural capital per capita, forests: nontimber (constant 2014 US$)","NW.NCA.FNTI.PC","1421.77647896335","1445.15851896372","1451.13186699031","1453.91460531459","1446.96313838443",
"Europe & Central Asia","ECS","Natural capital per capita, forests: timber (constant 2014 US$)","NW.NCA.FTIM.PC","584.368949659196","554.869819082723","544.871790508906","473.84410076957","468.065752357916",
"Europe & Central Asia","ECS","Natural capital per capita, protected areas (constant 2014 US$)","NW.NCA.PRAR.PC","1257.73232252633","1459.72656599926","1521.69644379446","1572.03578355895","1703.72378136964",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets (constant 2014 US$)","NW.NCA.SSOI.PC","3767.80004794069","4102.94659002099","8012.06515218084","10504.5631291037","10029.1124135492",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: bauxite (constant 2014 US$)","NW.NCA.MBAU.PC","14.6666646134147","8.33150463120342","7.3141471384578","5.14583936936967","3.185058113774",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: copper (constant 2014 US$)","NW.NCA.MCOP.PC","100.002490752424","62.5311792501906","99.7368974820237","302.518789365245","291.078584639028",
"Europe & Central Asia","ECS","Natural capital per capita, subsoil assets, minerals: gold (constant 2014 US$)","NW.NCA.MGOL.PC","20.3183377832772","5.80053371593928","30.9065277185154","110.224862928646","218.213710806936",
